millis,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
3940,0.3044,0.0648,1.0991,77.5111,92.7243,38.2686
3950,0.3778,-0.1035,1.0165,47.9026,84.6824,32.7403
3960,0.3572,-0.0566,0.9368,61.1059,87.0398,50.3226
3970,0.2662,0.0028,1.1038,75.1827,89.7720,41.6518
3980,0.4263,0.0651,1.0642,85.6053,96.7531,41.6146
3990,0.3675,0.0018,0.8986,59.9439,86.8659,42.6870
4000,0.2293,0.0260,0.7999,55.2924,82.2246,49.6073
4010,0.1686,-0.2285,0.7172,59.5956,79.2017,51.2141
4020,0.1572,0.0707,0.6552,53.6202,83.4062,43.0923
4030,0.2527,-0.1996,0.6631,50.7590,79.6526,47.4446
4040,0.3177,-0.1171,0.7290,50.6890,86.7049,42.0519
4050,0.1544,-0.0358,0.6900,69.4210,88.1168,27.1132
4060,0.1405,-0.1271,0.7495,42.0026,72.1214,42.9403
4070,0.2023,-0.0985,0.6997,28.7188,60.1072,79.1203
4080,0.1262,-0.2942,0.7029,28.9239,45.0573,41.4125
4090,0.1279,-0.2858,0.7367,45.0291,51.8435,56.3321
4100,0.1341,-0.2307,0.5808,42.8657,51.0337,63.7306
4110,0.0831,-0.2616,0.8286,24.0420,48.2539,56.5502
4120,0.2193,-0.2182,0.8035,9.6861,31.6237,57.3380
4130,0.1774,-0.2426,0.8903,24.8976,49.4631,48.8032
4140,0.0773,-0.3069,0.7834,48.3247,40.6223,51.7031
4150,0.1720,-0.2168,0.8390,21.8049,44.0290,52.1394
4160,0.2115,-0.3340,0.7990,23.8998,25.3204,48.1002
4170,0.1077,-0.2861,1.0161,-2.0047,33.2354,57.4058
4180,0.0634,-0.2252,0.9918,-6.0589,20.8986,64.6686
4190,0.0024,-0.3122,1.0737,-9.9235,-2.4474,67.1423
4200,0.0229,-0.2516,1.0400,0.2697,1.2683,74.1324
4210,0.0084,-0.2016,1.1650,-27.7015,-19.2152,63.4411
4220,0.0691,-0.1389,1.0963,-31.9193,-30.8187,87.1222
4230,-0.1417,-0.1340,1.1854,-54.0542,-61.6075,56.4269
4240,-0.1922,-0.1548,1.2076,-76.1725,-49.0676,44.6995
4250,-0.1824,-0.1378,1.1318,-53.9657,-76.5435,37.1859
4260,-0.1321,-0.2543,1.2287,-82.8136,-77.0974,51.8646
4270,-0.3204,-0.2087,1.2016,-73.5202,-72.2597,55.4923
4280,-0.2276,-0.1832,1.1636,-85.0409,-110.8925,53.6249
4290,-0.3136,-0.1190,0.9179,-77.0971,-81.4194,41.1738
4300,-0.3653,-0.0545,0.8525,-74.0698,-70.3071,48.9195
4310,-0.2896,-0.0933,0.8461,-72.6609,-90.1922,35.1636
4320,-0.2267,-0.0379,0.8552,-52.4619,-91.6004,28.7853
4330,-0.4070,0.1130,0.6628,-68.4964,-82.7855,25.2731
4340,-0.2733,0.0445,0.7119,-48.2870,-62.2450,20.8272
4350,-0.2863,-0.0493,0.8072,-35.9351,-43.7546,23.3382
4360,-0.1726,0.0961,0.7946,-30.5399,-57.1701,0.2664
4370,-0.1592,0.1219,0.8449,-19.9123,-63.3446,-3.1707
4380,-0.1462,0.1165,0.8421,12.6441,-21.8011,12.7162
4390,-0.0254,0.2952,0.9136,4.6872,-22.0088,-2.2369
4400,-0.0473,0.2105,0.9950,-8.2300,-20.7035,11.0385
4410,-0.0788,0.2689,1.0957,13.0684,-7.0965,1.5663
4420,-0.1902,0.1034,0.8637,-4.4274,-33.0638,1.3949
4430,-0.0629,0.2024,1.0468,13.8659,-3.6547,7.0376
4440,0.0693,0.1499,1.0601,6.3132,0.8502,-9.9307
4450,0.1052,0.1264,1.0176,25.9257,8.9762,-2.3037
4460,0.1147,0.0636,1.2933,37.4924,22.7493,-8.2629
4470,0.2136,0.1167,1.2524,50.5269,38.0459,-13.3285
4480,0.1253,-0.0398,1.1344,49.2068,32.6241,-32.5636
4490,0.2472,0.1514,1.1325,56.0737,68.2018,-27.2889
4500,0.3080,0.2653,1.1961,50.2361,61.8512,-16.2824
4510,0.2702,0.1619,1.0644,61.0613,69.7948,-25.5097
4520,0.3119,-0.1046,1.1254,68.0071,84.1681,-21.7302
4530,0.2559,0.0302,1.1121,69.3184,81.0165,-23.9244
4540,0.2451,-0.0825,0.8734,57.7579,83.9657,-48.7884
4550,0.3093,-0.0969,0.9157,70.0725,62.1304,-46.1879
4560,0.1596,-0.0970,0.8783,51.6476,91.5990,-35.2080
4570,0.2423,-0.0193,0.7578,52.2933,86.9307,-45.6825
4580,0.3094,-0.0630,0.8085,48.8809,67.5378,-59.5643
4590,0.1500,-0.2031,0.7971,44.2179,57.8157,-49.8339
4600,0.1370,-0.1174,0.7758,44.6481,70.7938,-51.2587
4610,0.1038,-0.1529,0.7013,49.6393,63.6412,-60.1955
4620,0.0360,-0.0440,0.8225,43.6194,67.8957,-60.5343
4630,0.0905,-0.2885,0.7381,39.4226,45.0412,-48.5100
4640,0.0264,-0.2034,0.7909,23.7955,50.7676,-51.0443
4650,0.0825,-0.2722,0.8056,31.6199,50.7510,-68.0625
4660,0.0410,-0.2181,0.8395,26.5699,40.8810,-66.9533
4670,0.0002,-0.3589,0.7040,10.6515,25.8699,-61.4722
4680,0.0732,-0.2855,0.9301,3.5903,20.4919,-58.7224
4690,0.1238,-0.2352,0.9395,5.5325,20.1858,-59.8149
4700,0.0860,-0.2765,0.9943,13.0016,29.0335,-66.7669
4710,-0.0031,-0.2983,1.0797,-14.8986,-6.4018,-56.0705
4720,0.0007,-0.2439,1.0560,-20.7230,-12.3172,-77.0013
4730,-0.0779,-0.2736,1.0974,-16.4286,-5.4598,-66.0674
4740,-0.0394,-0.2943,1.1849,-41.1562,-19.3262,-57.3992
4750,0.0363,-0.2503,0.9719,-34.4395,-3.4227,-58.2855
4760,0.0189,-0.2226,1.1217,-36.1386,-35.5838,-58.0475
4770,0.0279,-0.1847,1.1633,-38.0079,-50.4172,-51.8574
4780,-0.1922,-0.3169,1.1844,-54.0119,-45.6495,-52.0041
4790,0.0119,-0.2177,1.1652,-59.0153,-57.8996,-55.8838
4800,-0.1166,-0.0741,1.1052,-75.9187,-68.6382,-35.0868
4810,-0.0506,-0.2475,1.1524,-48.1464,-80.6865,-49.2779
4820,-0.2070,-0.0979,1.0979,-77.2118,-86.3115,-20.3242
4830,-0.1429,-0.1230,1.0288,-54.2854,-88.5331,-57.0828
4840,-0.2419,-0.0004,1.0376,-72.4927,-88.0415,-32.4767
4850,-0.3322,0.0292,0.9538,-54.7879,-89.4661,-49.5915
4860,-0.2471,-0.0252,0.9884,-48.7284,-85.9891,-51.9663
4870,-0.3174,-0.0587,0.9508,-69.9087,-85.2904,-42.7298
4880,-0.2962,-0.1052,0.7585,-52.0553,-69.5566,-56.1281
4890,-0.2582,-0.0133,0.7107,-46.8935,-60.2835,-31.7091
4900,-0.2374,-0.0206,0.7123,-38.5345,-75.3820,-25.5006
4910,-0.2348,0.0603,0.7225,-46.9267,-53.1425,-30.4803
4920,-0.1876,0.1880,0.8073,-24.7040,-54.0301,-21.0985
4930,-0.3331,0.2280,0.8184,-27.6888,-70.1004,-9.1401
4940,-0.0951,0.1325,0.8499,-27.3125,-36.2588,-14.0795
4950,-0.1713,0.1319,0.8595,2.0344,-38.1539,5.2387
4960,-0.0476,0.1203,0.9437,14.2259,-3.9697,-5.5192
4970,-0.0045,0.1688,1.0477,15.8981,-2.9327,23.4841
4980,0.0002,0.1314,1.1325,23.6269,26.8222,10.0745
4990,0.2321,0.2577,0.9865,45.6957,44.2374,4.3916
5000,0.1578,0.0686,1.2370,63.0319,40.2821,27.4900
5010,0.2460,0.1071,1.2564,45.9711,50.0928,28.3995
5020,0.4097,0.0405,1.1591,71.2816,75.1809,15.5445
5030,0.1548,0.1478,1.3022,80.4983,58.8868,47.2176
5040,0.2087,0.1941,1.2363,57.2154,70.9830,27.7928
5050,0.4049,0.0927,1.1892,73.7919,86.7057,40.1420
5060,0.3148,0.0320,0.9690,71.7334,82.8163,63.1504
5070,0.3934,-0.0014,1.0720,75.2370,93.4291,35.0560
5080,0.3112,-0.0127,0.9090,81.8248,106.5746,39.5916
5090,0.2749,-0.0902,0.9011,55.7001,92.6172,50.7768
5100,0.3591,0.0608,0.7386,65.7653,95.7817,24.6437
5110,0.2430,0.0467,0.7388,55.7192,83.8248,58.2737
5120,0.2398,-0.0202,0.7944,63.5130,64.3283,41.5979
5130,0.2676,-0.0583,0.6808,79.1595,86.2591,64.5887
5140,0.1360,-0.1757,0.8235,45.3532,78.5736,65.2075
5150,0.0380,-0.0728,0.6716,31.8808,64.1134,47.2035
5160,0.0184,-0.2995,0.8031,29.2505,58.2382,45.5754
5170,0.1898,-0.2587,0.7874,35.7755,49.6694,69.3676
5180,0.2352,-0.0738,0.9923,21.2243,40.7635,47.3903
5190,0.1819,-0.2514,0.8071,16.3873,45.9667,58.9140
5200,0.0436,-0.2855,0.9299,11.9796,32.2632,63.2707
5210,0.0139,-0.3595,0.9025,1.3645,8.9162,67.4457
5220,-0.0377,-0.1763,0.9150,-16.9981,12.4928,59.8964
5230,0.0123,-0.1669,1.0774,-36.5063,-1.0995,51.8701
5240,0.0522,-0.2302,1.2318,-18.6966,-14.8888,65.8812
5250,-0.0236,-0.3586,1.1048,-27.4892,-23.8048,62.5996
5260,-0.0417,-0.2437,1.2567,-42.7375,-31.9938,67.4046
5270,-0.2858,-0.2826,1.2526,-45.9896,-48.9355,46.7725
5280,-0.0674,-0.1498,1.2277,-45.7008,-55.6288,68.9309
5290,-0.1814,-0.1050,1.2409,-62.3874,-48.2331,58.9404
5300,-0.1342,-0.1643,1.2295,-58.4153,-46.8474,50.0449
5310,-0.1168,-0.1482,1.1586,-68.0095,-71.6257,56.8699
5320,-0.1744,-0.0402,1.1545,-57.2979,-74.6538,47.4148
5330,-0.1465,-0.0172,1.1461,-91.8055,-87.8715,30.1161
5340,-0.1291,-0.1856,0.9885,-84.4868,-99.7435,37.6593
5350,-0.3856,-0.0793,0.8806,-58.7798,-90.8306,47.6144
5360,-0.3674,-0.1613,1.0241,-82.7137,-91.2997,43.7678
5370,-0.1752,-0.0956,0.8426,-77.2547,-92.9654,39.0787
5380,-0.2635,0.0479,0.9021,-80.1612,-96.9941,28.7106
5390,-0.3578,-0.0884,0.7627,-87.7607,-87.1743,23.6917
5400,-0.3333,0.0018,0.8038,-63.6393,-76.0183,26.0503
5410,-0.3132,0.1274,0.7267,-50.6755,-85.5968,27.8103
5420,-0.2183,0.1097,0.7065,-43.0278,-66.6676,19.1076
5430,-0.2868,-0.0155,0.7410,-48.7977,-56.5394,19.2262
5440,-0.2367,0.1054,0.7938,-35.5831,-45.3731,6.7719
5450,-0.2955,0.1088,0.6852,-8.5151,-40.0832,4.4056
5460,-0.0469,0.0750,0.9496,-14.8937,-25.2745,-0.1410
5470,-0.0407,0.2903,1.0232,-8.2515,-17.2038,-2.7679
5480,-0.0406,0.1562,1.0485,18.6799,-15.9769,-9.9743
5490,-0.0647,0.1401,0.9476,12.4781,-7.0629,-7.4612
5500,0.0693,0.2066,1.1575,4.5150,6.6848,-14.0712
5510,0.1588,0.1447,1.1240,17.6723,7.3341,0.5073
5520,0.2818,0.0394,1.2554,37.2116,13.8200,-19.9052
5530,0.2887,0.1268,1.1370,32.4998,25.6815,-24.5302
5540,0.1584,0.1506,1.1735,37.6049,33.3542,-14.3420
5550,0.2143,0.1157,1.2742,53.5571,43.3752,-8.2379
5560,0.1843,0.1745,1.0611,42.1815,52.2065,-25.6801
5570,0.3155,0.1460,1.1722,40.9857,74.2727,-38.7984
5580,0.2371,0.1170,1.1822,55.6655,50.8865,-21.6971
5590,0.3563,0.0431,0.9932,55.7319,64.3329,-43.0077
5600,0.3467,0.0333,1.0346,64.3209,64.9592,-37.5460
5610,0.3458,0.1255,1.0186,59.5302,90.6605,-44.4508
5620,0.2297,-0.1533,0.9487,58.4651,90.1497,-56.1594
5630,0.3717,0.0306,1.0184,51.8701,71.0474,-38.8244
5640,0.2557,-0.0400,0.9172,64.9820,85.9577,-45.4516
5650,0.1702,-0.1328,0.7326,78.1132,68.5800,-51.2619
5660,0.2355,-0.1006,0.8512,46.8815,82.2811,-48.6373
5670,0.2409,-0.0658,0.8113,66.9868,77.8763,-62.6344
5680,0.2113,-0.2221,0.7709,58.9115,74.9967,-56.0707
5690,0.2450,-0.1348,0.6710,41.1355,53.6921,-51.9717
5700,0.2338,-0.1270,0.8787,30.7125,63.5932,-50.0230
5710,0.2506,-0.2657,0.9396,26.2398,43.3105,-75.5894
5720,0.0667,-0.2043,0.8815,10.9626,44.8074,-54.9819
5730,0.1393,-0.1250,0.8612,2.9149,24.1651,-69.1491
5740,-0.1431,-0.2129,0.8928,-6.5043,13.0924,-78.8952
5750,0.1565,-0.2881,0.9427,7.9547,-1.3160,-52.0255
5760,0.0104,-0.3388,1.1254,-30.5917,1.0039,-49.0850
5770,0.0844,-0.3483,0.9999,-20.2483,-7.2563,-67.9714
5780,-0.0359,-0.1536,1.2314,-13.6676,-16.7226,-50.4256
5790,-0.0083,-0.2230,1.1830,-39.4701,-29.4363,-55.7095
5800,-0.0288,-0.2009,1.2321,-29.2561,-49.9289,-47.2981
5810,-0.1258,-0.2024,1.2590,-51.1364,-64.5234,-36.5652
5820,-0.1472,-0.2227,1.3581,-54.5104,-59.2633,-40.8063
5830,-0.3404,-0.0295,1.2123,-53.5655,-55.1302,-48.2748
5840,-0.1206,-0.0863,1.1174,-69.6197,-61.5520,-58.5489
5850,-0.1937,-0.0138,1.1139,-64.5822,-82.1944,-52.6327
5860,-0.2232,-0.1789,1.0473,-60.7409,-61.6012,-46.6927
5870,-0.1547,-0.0232,0.9614,-71.9359,-70.2863,-45.7761
5880,-0.2382,0.0063,0.9037,-60.1778,-75.4123,-33.6355
5890,-0.2571,-0.1019,0.7935,-52.9913,-90.7569,-29.4348
5900,-0.4175,-0.0617,0.8389,-70.4666,-74.4637,-15.0365
5910,-0.2781,-0.0199,0.6696,-53.3774,-65.9217,-15.5950
5920,-0.3073,0.1155,0.8329,-46.4726,-52.9461,-36.5434
5930,-0.2000,0.0874,0.7238,-48.2255,-67.6485,2.8192
5940,-0.2853,0.0373,0.6800,-26.8042,-60.2825,-16.9934
5950,-0.2164,0.1752,0.9277,0.4392,-19.0070,-8.7406
5960,-0.0783,0.0903,1.0065,-4.3269,-5.5063,-15.9714
5970,0.1220,0.1476,1.0268,11.6075,2.9052,5.3862
5980,-0.0174,0.1498,0.9756,12.7656,0.9121,28.7318
5990,0.1380,0.0958,0.9941,18.0093,0.5785,7.8736
6000,0.0743,0.2184,1.1579,29.3011,16.1385,15.5635
6010,0.0586,0.1404,1.3629,41.3770,42.0692,22.4845
6020,0.2969,-0.0358,1.2450,52.7294,57.9370,32.4680
6030,0.4483,0.0965,1.2473,52.1310,51.2125,19.0073
6040,0.3433,0.1956,1.2528,72.1860,51.9783,21.5971
6050,0.2574,-0.0821,1.1229,74.2315,82.7074,38.2917
6060,0.3232,0.1262,1.2419,61.6591,75.0204,42.5202
6070,0.2853,0.0559,1.0722,75.2317,80.4599,30.7610
6080,0.5476,-0.0752,1.0427,95.9418,95.2030,44.3169
6090,0.3844,0.0053,0.9781,67.9320,74.6352,50.1091
6100,0.1706,-0.0926,0.8975,84.7222,88.9589,46.5721
6110,0.4020,-0.1034,0.9693,96.4397,84.6290,37.5318
6120,0.3759,0.0293,0.9599,70.3811,91.6126,60.7838
6130,0.2532,-0.0155,0.9016,78.7966,89.7118,58.7323
6140,0.2458,-0.2029,0.9351,47.6024,94.7486,55.1448
6150,0.2270,-0.1669,0.7682,70.6367,70.4636,51.9334
6160,0.3473,-0.1328,0.7047,62.8629,76.8639,41.9958
6170,0.1620,-0.2640,0.7584,58.8893,67.6054,50.9851
6180,0.1235,-0.0970,0.6911,47.7060,79.2494,56.5286
6190,0.2004,-0.2518,0.8388,42.2640,67.7149,49.0069
6200,0.0591,-0.1905,0.8623,33.6470,46.2194,68.3452
6210,0.0068,-0.1851,0.8372,20.7703,40.9188,47.8488
6220,0.0424,-0.3049,0.9398,-0.4624,18.2199,74.7175
6230,0.0958,-0.2196,0.9937,-6.0120,6.4644,55.8757
6240,0.0181,-0.2365,1.0160,-18.3964,5.9413,51.8427
6250,-0.0339,-0.2144,1.0496,-27.5403,-15.7850,55.9620
6260,0.0597,-0.2608,1.1881,-46.5479,-21.2711,61.7522
6270,0.0316,-0.1518,1.1611,-58.5681,-23.5550,65.4248
6280,-0.2067,-0.1533,1.2272,-55.2504,-65.3811,44.0031
6290,-0.1834,-0.0916,1.2853,-64.4622,-52.8235,59.6227
6300,-0.1686,-0.1229,1.2114,-59.8203,-61.3153,49.3185
6310,-0.1203,-0.2889,1.2661,-68.3549,-55.4241,41.0029
6320,-0.1280,-0.2111,1.3202,-75.5081,-89.3275,40.3747
6330,-0.1371,-0.1482,1.1786,-65.6342,-61.6666,62.6985
6340,-0.1777,-0.0715,1.2376,-70.5847,-86.2971,35.2728
6350,-0.1738,-0.1700,1.0408,-50.5925,-80.1632,40.1264
6360,-0.3011,-0.1167,1.0084,-71.2915,-79.7147,45.8082
6370,-0.3965,-0.0672,1.0265,-62.0977,-80.2385,56.3107
6380,-0.2284,-0.0896,0.9875,-67.0879,-87.9424,22.0472
6390,-0.1850,0.0125,0.8338,-68.1368,-86.7454,40.2883
6400,-0.2749,-0.1037,0.9721,-72.1112,-92.0780,38.0116
6410,-0.3383,0.0423,0.8540,-58.1244,-99.7238,15.7757
6420,-0.2709,-0.0108,0.6787,-51.7239,-85.6643,21.9597
6430,-0.3146,0.1066,0.7166,-59.3939,-75.2379,17.6483
6440,-0.3679,0.0274,0.7308,-35.5369,-68.5186,23.2933
6450,-0.2483,0.1004,0.6987,-29.5897,-49.2414,8.8082
6460,-0.1282,0.1961,0.8486,-33.9824,-39.2666,3.2169
6470,-0.1083,0.0773,0.7918,-17.0846,-20.8841,6.1215
6480,-0.0164,0.1566,0.8434,7.7733,0.9576,9.4670
6490,-0.0342,0.1989,1.1336,20.3993,-12.2251,-17.0521
6500,0.0508,0.1473,1.0035,12.5693,0.3250,-5.1553
6510,0.1865,0.1180,1.0616,34.7715,17.3784,-12.8799
6520,0.0653,0.1371,1.1002,31.2356,11.8491,-11.4654
6530,0.1183,0.0683,1.1183,19.7183,32.9096,-7.0650
6540,0.2832,0.1728,1.3408,30.4547,16.5790,-24.6597
6550,0.2458,0.1587,1.2400,50.0980,51.5516,-36.5473
6560,0.1686,0.2237,1.2672,40.7896,46.8174,-25.9409
6570,0.2670,0.0993,1.2548,51.2938,44.6867,-41.1774
6580,0.4053,0.1386,1.3148,63.2237,64.9004,-17.0750
6590,0.3519,-0.0006,0.9534,62.0607,92.0610,-24.0011
6600,0.4578,0.0548,1.1317,59.3480,76.5929,-48.3918
6610,0.3698,-0.0536,1.0599,53.5490,97.4824,-40.0575
6620,0.3342,0.0025,0.9941,85.1502,101.3761,-57.9544
6630,0.3637,-0.0733,0.9767,52.1336,85.7601,-48.5180
6640,0.2428,0.0095,0.9285,60.4431,80.4266,-51.7300
6650,0.3462,-0.2105,0.7344,72.6122,88.4735,-31.1632
6660,0.2485,-0.0986,0.8384,59.6069,93.8034,-45.6834
6670,0.2156,-0.1262,0.7786,48.6506,94.3954,-49.6438
6680,0.2418,-0.0757,0.8460,43.5830,78.8870,-42.6880
6690,0.1373,-0.2031,0.6072,55.2331,59.5467,-59.2846
6700,0.0550,-0.2079,0.8085,42.3004,70.6792,-50.9501
6710,0.0475,-0.1076,0.8022,10.0454,33.2379,-64.5373
6720,0.1153,-0.2545,0.9000,3.3381,33.6827,-64.6303
6730,0.0706,-0.2505,0.9687,8.2999,20.2960,-41.5642
6740,0.0451,-0.1487,0.8348,12.0101,17.7201,-85.6481
6750,0.0807,-0.3721,1.0580,-12.3433,2.2282,-53.7731
6760,-0.0547,-0.2005,1.0858,-10.2923,-5.9530,-65.8472
6770,-0.0600,-0.1923,1.1271,-50.6963,-22.3692,-48.3455
6780,0.0906,-0.2013,1.2327,-48.3226,-25.7266,-64.5792
6790,-0.1015,-0.3358,1.1834,-48.8965,-39.5351,-55.2873
6800,0.0247,-0.2946,1.3227,-42.3566,-38.7577,-67.4579
6810,-0.0949,-0.2473,1.2837,-47.9571,-48.5311,-43.9743
6820,-0.0761,-0.2251,1.1131,-50.6116,-70.1704,-58.4414
6830,-0.1259,-0.0999,1.2076,-77.3829,-75.0256,-62.7422
6840,-0.1668,-0.1710,1.1441,-46.8302,-53.6119,-78.7472
6850,-0.1604,-0.0291,1.1107,-67.5320,-75.2332,-64.2479
6860,-0.1338,-0.1016,1.0389,-41.3899,-73.7079,-37.6595
6870,-0.2613,-0.0477,1.0933,-63.5681,-83.9607,-55.0059
6880,-0.3105,-0.1039,0.8901,-81.9429,-83.3239,-51.8644
6890,-0.2063,-0.0718,0.9096,-63.8460,-82.3678,-35.9410
6900,-0.3055,0.0172,0.7339,-69.0383,-85.3059,-35.2040
6910,-0.2990,0.0752,0.8128,-42.6742,-70.9049,-28.5583
6920,-0.3006,-0.0128,0.6818,-51.1622,-65.2117,-29.9485
6930,-0.3096,0.1430,0.6642,-35.6369,-61.6541,-6.1937
6940,-0.4007,0.0464,0.7469,-51.9990,-70.0235,-32.7355
6950,-0.2410,0.2012,0.6954,-39.2215,-59.0278,-21.6962
6960,-0.2395,0.0224,0.8739,-24.5742,-64.1418,-14.6973
6970,-0.2322,0.1014,0.7978,-11.6859,-21.4885,-0.8860
6980,-0.0624,0.1825,1.1120,-1.8240,-10.5735,16.4648
6990,0.1011,0.1482,1.1751,29.2927,2.8491,10.1987
7000,0.2590,0.1086,1.1725,43.4524,14.4052,21.0621
7010,0.1556,0.1829,1.2478,38.0483,43.2368,21.3217
7020,0.3306,0.1923,1.2388,43.6374,43.5569,48.7547
7030,0.2503,0.0833,1.3915,51.1499,63.7924,18.9200
7040,0.3301,0.1548,1.2589,63.3551,63.0836,39.7122
7050,0.2771,0.0748,1.1852,56.7788,68.9185,26.1779
7060,0.3774,0.0284,1.2270,67.7331,72.2871,32.6816
7070,0.3516,0.1491,1.1396,77.7314,51.6726,40.0294
7080,0.3225,-0.0210,1.0573,68.8944,98.0590,51.0253
7090,0.2202,-0.0676,0.8914,68.8476,79.1178,38.5229
7100,0.3937,0.0134,0.8846,68.3845,103.8479,43.9251
7110,0.2119,-0.1165,0.9529,83.9139,91.8157,37.4506
7120,0.2409,-0.1507,0.8127,65.1224,81.7749,24.2371
7130,0.3604,-0.1451,0.8048,59.0935,78.0176,72.4940
7140,0.2235,-0.1451,0.7119,49.4784,69.5177,55.8691
7150,0.1836,-0.1089,0.7257,53.5367,73.1571,55.2421
7160,0.1898,-0.1830,0.6986,49.8929,75.2682,47.9893
7170,0.1357,-0.2551,0.8751,17.1250,39.1590,55.7749
7180,0.0811,-0.3060,0.9244,31.4530,29.0616,61.8609
7190,0.0990,-0.2547,0.8764,14.6700,42.8503,70.4348
7200,0.0394,-0.2726,1.0176,11.0503,21.7220,61.9043
7210,0.0187,-0.1677,0.8858,0.7193,1.5403,60.4493
7220,0.0457,-0.3545,0.9906,-18.2692,4.9769,48.6128
7230,0.0203,-0.3580,1.2231,-42.8655,-14.4698,51.6179
7240,-0.0197,-0.3558,1.0858,-32.1169,-31.1065,56.5218
7250,-0.0028,-0.2323,1.4186,-37.4600,-41.7225,37.5220
7260,0.0264,-0.1655,1.2963,-65.4130,-63.7803,48.1135
7270,-0.0272,-0.0555,1.3093,-65.4894,-97.2726,50.3089
7280,-0.1827,-0.2435,1.1174,-65.3406,-73.9506,61.6909
7290,-0.2788,-0.1119,1.0054,-71.7642,-89.5672,29.4808
7300,-0.1350,-0.1545,1.0127,-67.6528,-66.5985,31.8752
7310,-0.2244,0.0141,0.9736,-75.2952,-90.1513,50.3122
7320,-0.1617,-0.0881,1.1303,-77.1537,-79.3768,21.6263
7330,-0.2454,-0.0031,0.9887,-60.3315,-91.9159,64.8595
7340,-0.1842,-0.0871,0.9499,-87.5381,-100.5452,43.7005
7350,-0.3352,0.0024,1.0765,-65.8872,-93.4187,48.6009
7360,-0.2568,-0.0338,0.8538,-78.5067,-70.5632,44.3143
7370,-0.3889,-0.0632,0.8042,-67.7564,-88.5131,18.5404
7380,-0.1666,0.0742,0.8852,-69.8924,-103.4519,36.0699
7390,-0.3242,0.0240,0.9173,-54.9315,-70.4433,16.6177
7400,-0.4428,-0.0892,0.6187,-56.5990,-63.9986,20.4941
7410,-0.1965,0.0725,0.5647,-43.4180,-76.7953,19.9547
7420,-0.2071,0.0049,0.6882,-55.5584,-65.0663,20.2378
7430,-0.1467,0.1448,0.7759,-43.5044,-56.6322,21.4480
7440,-0.3230,0.2122,0.7556,-35.7227,-64.3381,14.8004
7450,-0.2026,0.1350,0.7350,-24.9039,-52.4620,23.2563
7460,-0.0825,0.1705,0.7432,-26.8200,-54.3374,10.6106
7470,-0.1121,0.0622,0.9767,12.2235,-21.0238,-3.0725
7480,-0.0206,0.0974,0.9422,-0.3926,-4.6761,2.6664
7490,-0.0456,0.1123,0.9515,13.0032,-17.8378,-6.6796
7500,0.0229,0.2719,1.0741,-0.2334,10.6126,-0.1047
7510,0.1690,0.1079,1.2008,11.7355,17.2861,-13.2317
7520,0.0682,0.1517,1.1546,18.8125,24.9518,-16.2835
7530,0.1449,0.0046,1.3384,20.3881,36.9846,-5.4953
7540,0.2751,0.0758,1.1862,30.8417,44.0049,-39.0532
7550,0.2976,0.0913,1.2427,51.4984,52.6766,-24.2447
7560,0.3637,0.0650,1.0406,49.7844,69.9912,-34.8118
7570,0.1740,0.0493,1.1366,73.6116,69.5609,-24.5714
7580,0.4034,0.0807,1.1469,61.3770,51.4434,-28.3079
7590,0.2491,0.0557,1.0361,67.6490,77.8258,-47.0414
7600,0.3043,-0.0996,0.9323,46.9759,75.3189,-38.7294
7610,0.2809,-0.1307,0.8925,79.0390,79.7241,-30.4310
7620,0.3327,-0.0068,0.8497,79.1183,83.9934,-49.6910
7630,0.2627,-0.0168,0.8181,52.2343,96.0525,-41.6278
7640,0.2177,-0.1918,0.8109,48.7027,83.4886,-28.6498
7650,0.2937,-0.0529,0.8303,51.3166,73.6082,-68.9395
7660,0.3664,-0.2135,0.7025,67.7357,71.6330,-54.7755
7670,0.1601,-0.1462,0.7459,38.3863,74.8700,-36.8346
7680,0.1455,-0.0554,0.6991,38.9467,74.4903,-56.1762
7690,0.1211,-0.2764,0.8171,26.8373,88.3828,-57.5523
7700,0.0371,-0.1912,0.9047,32.5162,43.2703,-67.6676
7710,0.0029,-0.2259,0.8593,25.1851,32.5902,-84.6181
7720,0.0452,-0.2935,0.8970,4.8114,41.9994,-52.2724
7730,0.1152,-0.1686,0.8830,18.9147,23.9404,-53.5220
7740,0.0067,-0.2933,1.0165,-1.9466,14.3384,-47.6652
7750,-0.0279,-0.2766,1.0136,-17.6838,-10.0623,-54.1151
7760,0.0089,-0.3066,0.9832,-11.2985,-18.4071,-68.6003
7770,-0.0777,-0.1903,1.2612,-22.6349,-21.4381,-75.3401
7780,0.1735,-0.1859,1.3118,-18.5316,-31.1249,-55.6726
7790,0.0823,-0.1264,1.2198,-29.8075,-21.1669,-43.8659
7800,-0.0308,-0.2326,1.1896,-25.8954,-37.0780,-53.0985
7810,-0.1687,-0.2627,1.2411,-44.2860,-38.9467,-50.7148
7820,-0.1373,-0.0742,1.3193,-52.4431,-47.7908,-36.2888
7830,-0.1846,-0.2037,1.1479,-42.7193,-71.9004,-55.5394
7840,-0.2043,-0.0987,1.2035,-62.9453,-76.7711,-50.7953
7850,-0.3228,-0.0119,1.1154,-71.9662,-64.8517,-37.8793
7860,-0.2307,-0.0511,0.9087,-76.8912,-78.0697,-48.6981
