millis,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
3940,-0.1153,0.1021,0.9100,-13.5659,-28.0299,0.0433
3950,0.0229,0.1000,0.9287,-5.9921,-14.1882,-3.2729
3960,-0.0294,0.0837,1.0197,3.2573,-2.8118,-0.5303
3970,0.0519,0.1236,0.9887,7.4671,0.7300,5.6363
3980,0.0648,0.2128,1.0834,31.3794,11.1701,0.2215
3990,0.0876,0.1725,1.2484,31.3728,26.4844,5.0827
4000,0.2322,0.0800,1.2553,41.8283,32.4103,11.8718
4010,0.2114,0.1464,1.2184,51.3573,39.1137,16.5714
4020,0.2322,0.1085,1.2630,51.9429,53.5339,11.3738
4030,0.2814,0.0797,1.2306,64.5283,55.9045,13.6924
4040,0.2993,0.0895,1.1775,65.2937,74.0198,19.5413
4050,0.3177,0.0426,1.1871,68.0359,78.7576,11.1526
4060,0.2861,0.1005,1.1329,76.2042,79.3321,15.4245
4070,0.3988,0.0262,1.1198,67.8121,81.7127,16.3875
4080,0.3585,-0.0099,0.9290,69.9213,83.4911,12.9438
4090,0.3695,-0.0050,0.9727,64.8323,90.8535,10.9297
4100,0.3005,-0.0255,0.8961,69.7974,90.5301,21.6307
4110,0.2941,-0.0481,0.7823,69.6472,88.4426,28.3826
4120,0.2612,-0.0927,0.7536,60.8013,91.4583,28.3705
4130,0.2755,-0.1408,0.7279,59.9818,71.6334,31.5316
4140,0.2251,-0.1614,0.6771,46.1228,70.0640,16.9288
4150,0.1787,-0.2699,0.7139,46.3574,62.6096,27.6148
4160,0.1125,-0.2596,0.7890,34.1882,61.5852,33.8705
4170,0.0598,-0.1803,0.7423,22.6386,45.5226,25.7761
4180,0.0588,-0.2424,0.8247,24.2057,35.2250,24.2947
4190,0.0404,-0.1703,0.8119,7.3352,27.3536,30.9103
4200,0.0195,-0.1775,0.9609,-1.7093,14.3717,29.6319
4210,-0.0309,-0.2979,1.0713,-13.8605,6.0593,31.9224
4220,0.0688,-0.2358,1.1085,-20.0213,-10.1821,29.1816
4230,-0.0074,-0.1312,1.1613,-30.6539,-24.0718,33.6846
4240,-0.1126,-0.2694,1.1389,-40.5181,-30.8032,31.2796
4250,-0.0959,-0.2143,1.2355,-42.1441,-42.2261,29.0513
4260,-0.1308,-0.2253,1.1925,-48.7171,-47.6167,25.8852
4270,-0.0969,-0.2071,1.2614,-56.2066,-57.1198,29.1657
4280,-0.0910,-0.1898,1.2124,-63.6430,-69.4326,22.8994
4290,-0.2000,-0.1614,1.1575,-59.3727,-75.2955,28.3160
4300,-0.1574,-0.1138,1.1963,-71.5667,-73.9726,28.1967
4310,-0.2216,-0.1518,1.0681,-70.3179,-83.6923,26.2473
4320,-0.1912,-0.0762,1.0628,-70.9057,-85.5677,16.2854
4330,-0.2130,-0.0911,0.9453,-75.3310,-94.0706,21.2420
4340,-0.2751,-0.0181,0.8805,-74.0114,-92.2642,19.5204
4350,-0.2711,-0.0040,0.8723,-64.4395,-97.2361,20.1424
4360,-0.3087,-0.0225,0.8051,-60.7257,-91.6864,9.1341
4370,-0.3253,0.0342,0.7567,-58.6073,-81.3984,11.4173
4380,-0.3523,0.0216,0.7319,-60.0419,-73.1453,11.8668
4390,-0.2863,0.0276,0.7400,-52.0157,-76.2941,16.7849
4400,-0.2925,0.1186,0.7337,-45.8260,-75.8425,7.9250
4410,-0.2898,0.0165,0.7236,-39.2247,-65.4465,12.4710
4420,-0.2451,0.1278,0.7204,-28.4582,-52.0614,7.5568
4430,-0.2132,0.1479,0.6949,-23.1268,-48.1682,12.7283
4440,-0.2024,0.1098,0.8446,-12.1752,-33.5166,4.5387
4450,-0.1179,0.1859,0.9133,1.9406,-23.8155,-5.4043
4460,-0.0093,0.1831,1.0187,-6.5488,-20.0806,-1.6113
4470,0.0062,0.1004,1.0673,17.6751,-4.4536,-1.8991
4480,0.1206,0.1000,1.1115,13.6382,6.4594,0.0308
4490,0.0519,0.0953,1.1622,21.7258,22.5674,-3.8646
4500,0.0958,0.0416,1.1211,27.5981,25.2920,-10.0000
4510,0.1786,0.0879,1.1018,26.0076,26.4540,-15.0244
4520,0.2271,0.0885,1.1742,29.6839,33.2209,-11.2353
4530,0.1929,0.0222,1.1173,38.5687,38.5410,-13.4651
4540,0.2649,-0.0397,1.1192,39.8622,41.7457,-9.6022
4550,0.2880,0.0410,1.1673,45.9227,47.4725,-12.7007
4560,0.2966,-0.0103,1.1185,42.7282,48.8966,-22.5849
4570,0.2496,-0.0616,1.1107,54.0132,56.0807,-27.5697
4580,0.2471,-0.0248,0.9766,45.7769,61.9387,-21.5202
4590,0.1628,-0.1279,0.9673,54.7791,63.4423,-20.9687
4600,0.2065,-0.0703,0.9584,42.5335,57.1351,-27.4141
4610,0.1950,-0.0157,0.8265,45.6528,59.6454,-26.7649
4620,0.2241,-0.1964,0.8640,45.9623,53.2864,-20.8392
4630,0.0906,-0.0846,0.8485,33.2735,49.0762,-23.5898
4640,0.0916,-0.1489,0.7303,31.9414,51.3029,-33.8203
4650,0.0633,-0.1434,0.8815,32.8684,49.1954,-26.4645
4660,0.1198,-0.1763,0.7959,30.6404,41.2929,-27.8578
4670,-0.0338,-0.1261,0.8336,26.8703,39.8567,-29.7190
4680,0.0104,-0.1611,0.9326,18.0244,33.4517,-27.1165
4690,0.1276,-0.1981,0.8235,14.6913,27.1455,-27.2783
4700,0.0629,-0.2237,0.9457,1.1741,17.5771,-19.9711
4710,-0.0271,-0.1946,0.9641,-4.0089,3.0275,-28.8452
4720,0.0176,-0.1345,1.0296,-3.4984,7.2107,-32.4707
4730,0.0489,-0.2256,1.0298,-16.4504,-8.6552,-31.3396
4740,0.0317,-0.1600,1.1441,-19.7693,-9.8243,-26.2891
4750,-0.0076,-0.1582,1.0722,-30.9441,-18.1711,-21.0621
4760,-0.0419,-0.2415,1.1506,-30.4419,-29.0949,-25.6031
4770,0.0085,-0.1103,1.1643,-40.8974,-27.9254,-25.0323
4780,-0.0473,-0.1400,1.1286,-38.1650,-39.8888,-24.9565
4790,-0.0357,-0.0376,1.0996,-36.9594,-47.7928,-26.6783
4800,-0.0680,-0.0466,1.0798,-42.9691,-52.3253,-23.8566
4810,-0.1362,-0.1020,1.0803,-45.5123,-59.0415,-27.1796
4820,-0.0878,-0.0781,1.0067,-48.1120,-62.6025,-17.8691
4830,-0.1913,-0.0918,0.9368,-43.7752,-56.2060,-17.2769
4840,-0.1764,-0.0846,0.8474,-48.1625,-59.6624,-16.4676
4850,-0.2280,0.0104,0.8764,-44.2513,-58.8462,-19.5377
4860,-0.2202,-0.0161,0.8670,-31.7244,-53.1888,-15.7398
4870,-0.2244,-0.0086,0.8276,-42.1019,-54.0861,-15.5019
4880,-0.2370,0.0185,0.8753,-34.2454,-45.3668,-9.8763
4890,-0.1934,0.0611,0.7426,-34.2097,-47.2359,-10.9239
4900,-0.1353,0.0823,0.9280,-19.6826,-42.0667,-6.7303
4910,-0.0810,0.0593,0.8492,-18.1709,-28.5249,-2.0281
4920,-0.0620,0.0609,0.8463,-15.6715,-27.4469,1.4256
4930,-0.0938,0.0780,0.8555,-10.3239,-16.0998,-5.8598
4940,0.0307,0.1602,1.0179,7.2149,-6.1808,-0.4596
4950,0.0184,-0.0005,1.0341,9.5837,-3.1040,-2.1498
4960,0.1311,0.1048,1.0850,23.5311,1.1649,9.0912
4970,0.0601,0.1651,1.1412,28.3084,13.1521,2.6162
4980,0.2296,0.1446,1.1963,41.0252,26.2227,13.2698
4990,0.1902,0.1776,1.1987,49.5915,35.2068,7.6890
5000,0.2954,0.1709,1.2739,52.6149,51.6483,15.0921
5010,0.2678,0.1814,1.2533,50.3357,54.3984,10.7416
5020,0.3439,0.0610,1.2143,52.6161,58.7139,13.1419
5030,0.3206,0.0948,1.1233,59.5714,69.9738,16.3248
5040,0.2686,0.0422,1.2063,69.3567,77.3912,17.6271
5050,0.3112,0.0619,1.0694,65.3249,77.1828,18.5002
5060,0.3375,0.0097,0.9939,67.8621,89.3423,22.9434
5070,0.3403,0.0163,1.0343,72.1994,91.7818,26.1379
5080,0.2322,-0.0747,0.9345,67.5672,87.6342,26.1867
5090,0.2470,-0.0717,0.7604,62.9720,92.2465,22.3920
5100,0.2533,-0.1110,0.7488,69.8355,81.8779,17.5626
5110,0.2472,-0.1260,0.7568,63.7741,82.6767,26.2636
5120,0.2326,-0.1600,0.6912,58.9294,79.0066,15.6958
5130,0.1717,-0.1971,0.7263,55.4210,76.1342,29.9629
5140,0.1214,-0.1293,0.8354,52.1639,75.1794,30.3048
5150,0.1635,-0.1828,0.8651,38.0423,60.5397,23.7757
5160,0.1171,-0.1648,0.7666,31.0812,50.9041,31.1987
5170,0.1456,-0.2587,0.8334,17.9565,47.8001,26.6436
5180,0.0571,-0.3119,0.9085,11.4759,33.3284,34.5365
5190,0.0881,-0.2669,0.9142,3.0938,26.1110,26.6675
5200,0.0104,-0.2520,0.9095,2.1738,14.2139,26.4195
5210,0.0483,-0.2168,1.0403,-3.4022,11.0854,27.0966
5220,0.0270,-0.2076,1.0364,-7.0105,-0.2492,30.5065
5230,0.0280,-0.2008,1.1037,-14.7721,-3.8355,25.3570
5240,-0.0549,-0.1828,1.1859,-26.3199,-24.3564,37.7932
5250,-0.0490,-0.2042,1.1721,-38.9247,-37.9909,26.8793
5260,-0.0939,-0.2207,1.2880,-45.4972,-38.1225,34.7783
5270,-0.1015,-0.2346,1.2324,-56.8503,-59.5008,25.7517
5280,-0.1010,-0.1575,1.2211,-61.6576,-66.2475,24.6151
5290,-0.0324,-0.1853,1.1657,-69.2807,-70.8731,22.1510
5300,-0.1848,-0.1716,1.1592,-67.8003,-81.3820,20.6750
5310,-0.1878,-0.0919,1.1116,-71.6258,-81.4194,24.0827
5320,-0.2338,-0.0864,0.9990,-79.7310,-89.8751,26.0214
5330,-0.2072,-0.0470,1.0079,-82.2866,-84.8584,20.9707
5340,-0.2520,-0.0890,0.9179,-74.0642,-95.9824,15.9685
5350,-0.2472,0.0102,0.8262,-71.2361,-95.1339,18.8492
5360,-0.2874,0.0013,0.8131,-67.9572,-88.2588,13.5288
5370,-0.2117,0.0008,0.8134,-58.6851,-80.7230,4.8260
5380,-0.2537,0.0066,0.7712,-60.1246,-75.0591,13.8008
5390,-0.3723,0.0107,0.7786,-58.2768,-80.8065,5.2028
5400,-0.2733,0.0244,0.7047,-43.9917,-69.6820,7.4640
5410,-0.2610,0.1493,0.7315,-35.1108,-64.7032,8.5734
5420,-0.3204,0.0555,0.7750,-24.5166,-62.3693,4.9371
5430,-0.2381,0.1463,0.8260,-28.5636,-44.1791,4.1299
5440,-0.1781,0.1236,0.8455,-16.9719,-38.5183,9.3728
5450,-0.1491,0.1182,0.8584,-10.3522,-23.0394,5.5362
5460,-0.0836,0.1264,0.8701,2.4008,-20.9180,6.6272
5470,-0.1066,0.1457,1.0418,8.3030,-13.0230,-0.3370
5480,0.0511,0.1165,1.0721,9.5016,-2.5707,-2.1259
5490,0.1036,0.1016,1.0464,18.9507,8.1736,1.6935
5500,0.1304,0.0756,1.1645,20.5344,18.3632,-9.6240
5510,0.1318,0.0178,1.1202,24.9833,19.9433,-7.2462
5520,0.1747,-0.0043,1.1545,29.6791,38.6143,-9.5454
5530,0.1687,0.1356,1.1909,29.7379,31.0625,-9.6492
5540,0.2538,0.0160,1.1237,33.7441,30.2803,-9.7306
5550,0.2554,-0.0201,1.1031,40.7258,42.2957,-13.7850
5560,0.3312,0.0685,1.0381,44.0132,52.7918,-13.2534
5570,0.2397,-0.0512,1.0848,50.9853,54.3279,-21.5232
5580,0.3082,0.0206,1.0517,49.7597,54.2860,-17.8130
5590,0.2146,0.0100,1.0227,46.4700,55.0085,-25.3700
5600,0.2132,-0.0350,0.9671,37.7141,55.3530,-18.4817
5610,0.1668,-0.0166,0.9240,39.7300,53.7812,-19.5623
5620,0.2133,-0.1220,0.9371,42.1268,55.8760,-25.0985
5630,0.1613,-0.1358,0.8116,39.4969,56.8650,-27.5753
5640,0.1596,-0.1147,0.8432,31.8084,50.0940,-26.8281
5650,0.1717,-0.1222,0.8392,31.2351,54.7920,-25.3710
5660,0.0912,-0.1374,0.8152,28.9873,45.7212,-34.0438
5670,0.0927,-0.1265,0.8993,21.7081,37.8317,-32.5658
5680,0.1002,-0.1828,0.8645,19.0499,34.4910,-25.3765
5690,0.0515,-0.2446,0.9216,14.9620,35.5886,-30.1623
5700,0.0257,-0.1493,0.9206,9.5517,19.5832,-34.4937
5710,0.0522,-0.1807,0.9144,2.9676,20.2103,-38.3509
5720,0.0513,-0.1439,1.0345,0.5319,23.4989,-31.4766
5730,0.0563,-0.0967,1.0401,-3.5421,10.0076,-36.5626
5740,0.0504,-0.1756,1.0514,-16.6622,-7.8103,-28.9899
5750,-0.0170,-0.1532,1.0845,-26.7989,-12.0523,-29.4425
5760,0.0215,-0.2076,1.0705,-27.0360,-19.3921,-21.5998
5770,0.0424,-0.1297,1.1276,-27.0018,-15.2375,-33.0293
5780,-0.0330,-0.1469,1.1310,-38.0011,-32.9943,-25.2599
5790,-0.0172,-0.1386,1.1501,-33.2876,-38.8696,-31.4779
5800,-0.0746,-0.1003,1.1133,-42.6023,-44.7105,-29.9132
5810,-0.0616,-0.1685,1.1338,-42.4525,-53.4026,-25.7743
5820,-0.0230,-0.0861,1.0749,-48.1386,-65.0943,-27.0448
5830,-0.1162,-0.0700,0.9662,-44.4390,-56.7772,-15.0571
5840,-0.1820,-0.0114,0.9736,-46.7182,-55.4192,-21.2172
5850,-0.1459,-0.1323,0.9266,-45.2399,-59.9520,-22.8967
5860,-0.1792,-0.0404,0.8533,-52.3310,-56.3047,-8.8017
5870,-0.1572,0.0654,0.8608,-40.0886,-54.1323,-19.3662
5880,-0.2679,-0.0157,0.8740,-45.4084,-51.3596,-15.5539
5890,-0.2508,-0.0044,0.7795,-37.3009,-58.1361,-13.5158
5900,-0.2116,0.0978,0.7377,-29.6190,-41.2292,-13.8564
5910,-0.2607,0.1369,0.8152,-28.4583,-39.8255,-6.9914
5920,-0.1312,0.0560,0.9580,-20.0879,-33.9114,-2.6400
5930,-0.2340,0.0324,0.8363,-16.3450,-31.4658,-10.5951
5940,-0.1600,0.0439,0.8965,-11.9300,-26.1282,-5.9224
5950,-0.1361,0.0598,0.9190,-7.4535,-18.9140,-2.9634
5960,-0.0589,0.0461,1.0136,5.8089,-7.3795,-4.9240
5970,0.0217,0.0486,1.0583,9.3159,-1.5920,-3.6395
5980,0.0577,0.1576,1.0622,14.2072,0.3985,1.7923
5990,0.1148,0.1507,1.1602,19.6609,14.7055,1.1770
6000,0.1409,0.1649,1.1049,29.8500,17.5921,7.1970
6010,0.0804,0.1413,1.1928,33.1502,31.1602,10.7275
6020,0.2171,0.0845,1.1605,43.2572,37.5682,9.8511
6030,0.1746,0.1488,1.2358,52.8082,51.5242,12.0045
6040,0.2585,0.1177,1.2057,57.2663,63.2378,8.7125
6050,0.2809,0.0760,1.2353,63.5043,61.3809,10.8878
6060,0.2977,0.0726,1.1637,63.9650,65.4929,16.1648
6070,0.3606,0.0717,1.1769,62.9856,73.9913,18.7811
6080,0.3150,0.0474,1.1413,65.6814,81.9963,17.2453
6090,0.4198,0.0129,1.0518,73.1615,82.8157,21.3624
6100,0.3678,0.0212,0.9751,79.1013,91.9985,19.7960
6110,0.3800,0.0107,0.9037,70.0865,90.7975,17.3959
6120,0.3438,-0.0704,0.8703,66.2531,93.4738,24.3988
6130,0.3310,-0.0795,0.8568,72.8430,86.8439,22.4687
6140,0.2710,-0.1444,0.7922,63.8551,83.1703,18.4469
6150,0.3311,-0.1257,0.7750,63.6150,81.3954,29.0091
6160,0.1791,-0.1258,0.7914,59.1807,80.7005,28.1803
6170,0.2025,-0.1384,0.7183,42.9480,67.8421,30.4657
6180,0.1612,-0.1817,0.7515,39.2971,67.4435,26.3265
6190,0.1189,-0.2130,0.8063,28.4851,45.7159,34.5085
6200,0.1285,-0.2448,0.8125,28.4866,46.6088,30.8113
6210,0.0673,-0.2182,0.8434,22.1881,40.8683,32.9777
6220,0.1154,-0.2775,0.8714,11.1435,26.5054,26.8396
6230,0.0833,-0.2400,1.0300,2.4612,16.0802,28.2842
6240,0.0391,-0.2475,1.0035,-14.1750,2.9797,34.4083
6250,0.0424,-0.2846,1.0629,-16.6476,-4.7882,29.1564
6260,-0.0386,-0.2350,1.1310,-21.1406,-11.2598,29.2163
6270,-0.0895,-0.2517,1.2239,-31.0614,-18.8082,34.5176
6280,-0.0636,-0.2109,1.2575,-45.4769,-37.2353,32.6893
6290,-0.0719,-0.2427,1.2246,-47.5197,-50.4355,28.5228
6300,0.0292,-0.2002,1.2613,-53.5703,-49.6077,34.7626
6310,-0.1054,-0.1427,1.2497,-50.4611,-56.5301,20.8891
6320,-0.0864,-0.1763,1.2141,-63.2044,-66.4253,25.3485
6330,-0.1304,-0.1261,1.1931,-68.0795,-75.1368,22.1736
6340,-0.1106,-0.1581,1.1394,-70.6481,-76.9285,28.7711
6350,-0.2071,-0.1329,1.0869,-69.2358,-85.7370,28.4643
6360,-0.2108,-0.1702,1.0935,-71.8106,-88.3105,19.3457
6370,-0.2738,-0.0721,0.9331,-69.6475,-92.9999,20.1235
6380,-0.3168,-0.0902,0.9551,-73.9630,-92.3108,22.0323
6390,-0.3396,-0.0131,0.9202,-63.3918,-84.7304,18.7336
6400,-0.3388,-0.0766,0.8794,-66.1655,-85.2791,16.3653
6410,-0.2525,-0.0053,0.7693,-56.7458,-93.2069,17.5242
6420,-0.2910,0.0581,0.7275,-52.0528,-72.0650,19.1904
6430,-0.2966,0.0874,0.6670,-43.5112,-79.3559,10.7386
6440,-0.2480,0.0378,0.7543,-35.4062,-60.0824,3.0406
6450,-0.2345,0.1020,0.8905,-32.2089,-45.2544,4.9858
6460,-0.1670,0.2320,0.7806,-21.6751,-37.8947,3.2654
6470,-0.1275,0.1703,0.8274,-10.8844,-27.5934,0.4293
6480,-0.0467,0.1525,0.9847,4.3327,-15.3266,2.6774
6490,0.0154,0.0418,1.0346,5.9980,-7.1107,1.0598
6500,-0.0499,0.1145,0.9767,13.6235,-5.8699,0.5116
6510,0.0536,0.1007,1.0478,17.0219,5.5342,-2.3093
6520,0.1446,0.0872,1.1003,16.1130,9.1075,-5.1025
6530,0.0876,0.0916,1.0527,24.5284,9.2713,-11.8064
6540,0.1325,0.1092,1.1603,26.3075,20.2255,-9.8640
6550,0.1667,0.0723,1.0775,25.3569,26.8431,-12.7209
6560,0.2336,0.0947,1.1867,32.6668,31.1493,-9.8166
6570,0.2393,-0.0181,1.1512,39.7101,36.6201,-13.1855
6580,0.2289,0.1374,1.1047,43.6436,49.6081,-14.7850
6590,0.2669,0.0190,1.0555,40.4546,47.1989,-13.7539
6600,0.2958,-0.0102,1.0769,55.2222,54.4014,-18.6588
6610,0.2695,0.0604,1.0561,46.9976,55.1257,-14.8259
6620,0.3230,0.0118,1.0216,45.4083,62.5214,-16.1466
6630,0.2547,0.0109,0.9642,43.9168,56.2194,-25.0490
6640,0.1758,-0.0715,0.9296,42.1620,63.1737,-17.9791
6650,0.1638,-0.0548,0.9307,47.2557,65.2457,-25.5658
6660,0.1629,-0.0573,0.8217,30.5589,54.8113,-28.2921
6670,0.1409,-0.1427,0.8303,38.3316,58.4156,-27.5015
6680,0.1532,-0.1204,0.8428,30.4622,46.0192,-31.9237
6690,0.1271,-0.1315,0.8182,32.1011,49.8527,-26.3225
6700,0.1643,-0.1447,0.8546,28.7948,47.6703,-23.5938
6710,0.1119,-0.1715,0.8911,19.6591,36.9255,-34.4866
6720,0.1251,-0.2027,0.8309,16.2815,28.1401,-27.4891
6730,0.0201,-0.1469,0.8855,18.3467,28.1768,-27.2948
6740,0.0226,-0.1617,0.7970,5.2015,19.3326,-27.2390
6750,0.0580,-0.1314,0.9472,0.3370,13.0349,-27.3903
6760,0.0279,-0.1818,1.0300,-6.8713,5.9703,-28.1341
6770,0.0422,-0.2054,1.0070,-9.8059,-1.1226,-31.3382
6780,0.0207,-0.2336,1.1403,-14.0302,-5.7129,-25.8381
6790,-0.0236,-0.1679,1.0438,-21.5686,-18.8472,-27.4187
6800,0.0583,-0.1757,1.1917,-28.2561,-34.0574,-25.0035
6810,0.0207,-0.0743,1.1226,-33.1565,-32.6168,-26.0249
6820,-0.1028,-0.0529,1.0963,-43.2741,-39.2125,-27.3976
6830,-0.0778,-0.0726,1.1076,-36.0808,-43.7149,-25.9395
6840,-0.0650,-0.1613,1.1029,-44.8365,-41.0283,-22.8072
6850,-0.0702,-0.1600,1.0301,-48.9106,-51.7251,-19.5803
6860,-0.1251,-0.0980,0.9753,-48.1029,-57.1116,-29.5081
6870,-0.2016,-0.1062,0.9654,-49.9121,-55.7725,-25.6684
6880,-0.1340,-0.0000,0.9854,-44.8551,-64.6579,-25.6909
6890,-0.1920,-0.0365,0.9292,-42.6001,-54.5167,-20.2074
6900,-0.1583,-0.0299,0.9121,-36.9142,-55.9371,-18.1401
6910,-0.1996,-0.0032,0.8162,-39.9273,-47.8045,-13.6527
6920,-0.1736,0.0611,0.8105,-38.3908,-48.7365,-13.9287
6930,-0.1757,-0.0113,0.8049,-33.2235,-46.1302,-6.0108
6940,-0.1661,0.0541,0.8258,-33.3159,-43.5664,-12.1487
6950,-0.2110,-0.0085,0.8451,-28.3422,-45.4616,-11.2707
6960,-0.1322,0.0442,0.9111,-13.8365,-36.5276,-10.1984
6970,-0.1409,0.0351,0.8914,-19.2877,-29.5140,-6.5339
6980,-0.1709,0.0801,0.8973,-13.1520,-21.1017,-3.1458
6990,-0.0929,0.0809,0.9892,-2.1475,-15.0964,-3.3863
7000,-0.0616,0.1246,0.9321,0.6691,-8.9379,-3.7242
7010,0.0171,0.1070,0.9554,9.0174,-0.9849,-3.3550
7020,0.0951,0.1256,1.1293,18.1815,7.4372,5.0376
7030,0.0894,0.0920,1.1691,27.6120,24.1994,4.4727
7040,0.2004,0.1064,1.1954,42.3418,30.0098,4.1312
7050,0.1833,0.1189,1.2375,37.0951,29.0422,7.3728
7060,0.1979,0.1133,1.2123,47.8476,40.1872,11.7838
7070,0.3154,0.0765,1.2252,56.0096,59.7828,20.2319
7080,0.2775,0.1341,1.2347,52.9138,69.4149,20.0582
7090,0.2881,0.1033,1.2090,64.8251,78.9094,12.5840
7100,0.3770,0.0370,1.1842,66.0175,75.4289,15.6449
7110,0.3871,0.0049,1.0958,72.6623,89.6609,11.4228
7120,0.3229,-0.0029,1.0577,70.4203,92.6629,12.4503
7130,0.3819,-0.0217,0.8831,63.3060,86.1464,14.3156
7140,0.3662,-0.0433,0.9734,73.8433,92.0007,25.9266
7150,0.2883,-0.1278,0.8093,59.5615,96.6263,22.9064
7160,0.3591,-0.1126,0.8058,63.6839,88.0956,19.2368
7170,0.2490,-0.1944,0.8681,58.0806,88.9085,23.2669
7180,0.2425,-0.1344,0.7353,55.0812,78.9414,24.4661
7190,0.1053,-0.1348,0.6680,50.3999,73.5299,24.7587
7200,0.1928,-0.2265,0.8009,45.7545,69.9403,33.6275
7210,0.1214,-0.1926,0.7295,32.8372,59.3815,21.1279
7220,0.1408,-0.2372,0.7738,26.5109,52.5113,27.1371
7230,0.0310,-0.2538,0.8179,22.9971,42.6210,30.1283
7240,0.1249,-0.1595,0.9041,13.8273,28.5511,31.2209
7250,0.1158,-0.2092,0.9673,5.3560,27.3558,21.2083
7260,0.1106,-0.2299,1.0034,-6.5206,8.0699,30.1623
7270,-0.0994,-0.2667,1.1069,-16.5654,-2.6556,24.5274
7280,0.0134,-0.2295,1.1072,-30.3605,-19.9204,26.6897
7290,-0.0129,-0.2478,1.2062,-37.0407,-26.9842,22.4883
7300,-0.1658,-0.2147,1.1823,-38.5136,-40.1109,31.0214
7310,-0.1082,-0.2496,1.2579,-46.3629,-47.5110,38.9860
7320,-0.1226,-0.1918,1.1901,-53.3231,-65.7931,29.7130
7330,-0.0900,-0.1852,1.1713,-69.1030,-68.7393,23.7690
7340,-0.2069,-0.2051,1.2093,-69.3179,-81.2571,17.2271
7350,-0.1864,-0.0669,1.0681,-70.2445,-85.6746,26.3904
7360,-0.2316,-0.0711,0.9926,-72.5974,-90.2197,26.0869
7370,-0.2406,-0.1084,0.9978,-76.2583,-88.0791,15.9647
7380,-0.2885,-0.1150,0.9144,-63.0179,-94.9886,22.6347
7390,-0.2563,-0.0584,0.8436,-63.2749,-86.0973,10.6143
7400,-0.2673,-0.0301,0.7898,-65.0941,-87.9915,10.5305
7410,-0.3629,0.0065,0.8399,-60.7850,-78.7862,14.0589
7420,-0.2508,0.0046,0.6893,-50.1342,-75.4347,5.6112
7430,-0.2998,0.0562,0.7278,-45.7262,-61.6159,11.5583
7440,-0.2481,0.1097,0.7720,-33.8662,-59.6096,12.1341
7450,-0.1549,0.1376,0.7658,-21.4349,-50.6729,5.1245
7460,-0.1454,0.0567,0.8588,-8.2589,-32.6206,4.6754
7470,-0.0607,0.1444,0.9557,0.4405,-23.2856,6.4999
7480,0.0141,0.1107,0.9752,12.8598,-3.5083,0.1331
7490,0.0698,0.0390,1.0943,8.3773,1.5120,0.8258
7500,0.0690,0.0650,1.0398,5.9934,13.9208,-0.6224
7510,0.0993,0.0453,1.1114,29.5618,17.0373,-12.2179
7520,0.2089,0.0907,1.1514,31.1774,22.0044,-2.1606
7530,0.2391,0.0823,1.2702,34.2109,40.4334,-7.6425
7540,0.2391,0.0358,1.0703,43.4182,37.9207,-12.7213
7550,0.2399,0.0058,1.1320,37.8981,49.7168,-12.4603
7560,0.2897,0.0860,1.1929,40.5353,51.3195,-16.1535
7570,0.2546,0.0760,1.0389,42.7549,46.8561,-17.8100
7580,0.1947,0.0017,1.0668,52.5937,57.8327,-23.9782
7590,0.2498,-0.0345,0.9939,50.2009,62.0782,-22.9619
7600,0.2498,0.0016,0.9039,39.6449,63.4661,-23.4476
7610,0.2434,0.0033,0.9391,51.6948,65.0514,-19.1845
7620,0.1635,-0.0850,0.8633,44.4513,59.7933,-22.2428
7630,0.1461,-0.0103,0.8685,43.7400,56.4803,-23.6098
7640,0.1672,-0.1026,0.7806,36.4362,55.0140,-26.5157
7650,0.1078,-0.0722,0.8508,41.9729,46.1240,-22.3300
7660,0.1027,-0.1486,0.7210,32.4791,49.6623,-37.1497
7670,0.1225,-0.1391,0.8180,30.7282,44.3635,-31.9433
7680,0.0859,-0.1697,0.8916,17.2541,37.7884,-25.3092
7690,0.1306,-0.1593,0.8830,18.7793,27.8950,-30.8492
7700,0.0617,-0.1256,0.8687,12.7493,29.2172,-27.0207
7710,0.1068,-0.2088,0.9177,4.4240,16.1187,-23.6535
7720,0.0735,-0.1894,0.9516,-3.9111,15.8022,-26.6882
7730,0.1274,-0.1581,1.1125,-8.5332,2.2163,-35.2878
7740,0.0207,-0.1981,1.0427,-16.3707,-5.1808,-30.3601
7750,0.0113,-0.0979,1.0760,-19.4970,-10.9432,-33.6179
7760,0.0611,-0.2328,1.0721,-21.5173,-19.6814,-27.1127
7770,-0.0204,-0.0694,1.1066,-24.5573,-26.4910,-24.4402
7780,-0.0325,-0.1855,1.1655,-38.5488,-32.4509,-28.4879
7790,-0.0172,-0.1122,1.1174,-40.2891,-46.6159,-24.9263
7800,-0.0226,-0.0797,1.1046,-41.0164,-32.6440,-27.0870
7810,-0.1088,-0.1122,1.1022,-47.5264,-43.3363,-18.2321
7820,-0.0721,-0.1697,1.0746,-45.7229,-49.6363,-23.5735
7830,-0.1124,-0.1155,1.0691,-46.8768,-56.9312,-22.2839
7840,-0.1303,-0.0798,0.9941,-47.6079,-55.7885,-19.4327
7850,-0.1431,-0.0451,0.9676,-45.2879,-57.9198,-16.3162
7860,-0.1813,-0.0094,0.8981,-42.3163,-58.0335,-16.0330
